"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1981","1981","PC","Percentage","0","Units",,,-1.2854948692,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1982","1982","PC","Percentage","0","Units",,,-3.4399544401,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1983","1983","PC","Percentage","0","Units",,,-1.3979754817,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1984","1984","PC","Percentage","0","Units",,,-0.2368352845,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1985","1985","PC","Percentage","0","Units",,,-0.1052404586,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1986","1986","PC","Percentage","0","Units",,,0.5074573683,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1987","1987","PC","Percentage","0","Units",,,-0.7932350001,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1988","1988","PC","Percentage","0","Units",,,-0.7623057953,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1989","1989","PC","Percentage","0","Units",,,-0.7523800584,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1990","1990","PC","Percentage","0","Units",,,-1.2655122224,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1991","1991","PC","Percentage","0","Units",,,-0.7192267443,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1992","1992","PC","Percentage","0","Units",,,0.5703099127,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1993","1993","PC","Percentage","0","Units",,,1.2363336354,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1994","1994","PC","Percentage","0","Units",,,0.8843838843,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1995","1995","PC","Percentage","0","Units",,,0.7623907593,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.4304024673,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.8314269788,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.8539381397,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.405495516,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.0983522136,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.5740191994,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.1471193179,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.8348675996,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.5335739087,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.1040659509,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2006","2006","PC","Percentage","0","Units",,,0.2529789294,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2007","2007","PC","Percentage","0","Units",,,-0.1018299022,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2008","2008","PC","Percentage","0","Units",,,-0.6965729138,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.5502258378,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.6294933586,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.8598506196,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.9647188402,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.5094886962,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.9551283898,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.3677478958,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.4868458899,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.7660660778,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.8309654751,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.2904082531,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2020","2020","PC","Percentage","0","Units",,,-1.8936770824,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.5818741099,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2022","2022","PC","Percentage","0","Units",,,-2.1373935332,,
"FRA","France","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2023","2023","PC","Percentage","0","Units",,,-2.790390668,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1978","1978","PC","Percentage","0","Units",,,-1.7974923488,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1979","1979","PC","Percentage","0","Units",,,-0.481986217,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1980","1980","PC","Percentage","0","Units",,,-0.4286127338,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1981","1981","PC","Percentage","0","Units",,,-2.4082192496,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1982","1982","PC","Percentage","0","Units",,,-2.8387604876,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1983","1983","PC","Percentage","0","Units",,,-2.5425630876,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1984","1984","PC","Percentage","0","Units",,,-2.7356256266,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1985","1985","PC","Percentage","0","Units",,,-2.9703623204,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1986","1986","PC","Percentage","0","Units",,,-3.1967040786,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1987","1987","PC","Percentage","0","Units",,,-2.0134457821,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1988","1988","PC","Percentage","0","Units",,,-2.5665709061,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1989","1989","PC","Percentage","0","Units",,,-1.7810989233,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1990","1990","PC","Percentage","0","Units",,,-2.4325771629,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1991","1991","PC","Percentage","0","Units",,,-2.8606649508,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1992","1992","PC","Percentage","0","Units",,,-4.6014810086,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1993","1993","PC","Percentage","0","Units",,,-6.3623870222,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1994","1994","PC","Percentage","0","Units",,,-5.4258604669,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1995","1995","PC","Percentage","0","Units",,,-5.1040287432,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1996","1996","PC","Percentage","0","Units",,,-3.9044588997,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1997","1997","PC","Percentage","0","Units",,,-3.6513976495,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1998","1998","PC","Percentage","0","Units",,,-2.3771931407,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","1999","1999","PC","Percentage","0","Units",,,-1.6040882715,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2000","2000","PC","Percentage","0","Units",,,-1.3169548308,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2001","2001","PC","Percentage","0","Units",,,-1.3784100804,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2002","2002","PC","Percentage","0","Units",,,-3.1573394488,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2003","2003","PC","Percentage","0","Units",,,-4.0107997582,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2004","2004","PC","Percentage","0","Units",,,-3.595927828,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2005","2005","PC","Percentage","0","Units",,,-3.3584354506,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2006","2006","PC","Percentage","0","Units",,,-2.4411247497,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2007","2007","PC","Percentage","0","Units",,,-2.6346201859,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2008","2008","PC","Percentage","0","Units",,,-3.2647650337,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2009","2009","PC","Percentage","0","Units",,,-7.171207931,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2010","2010","PC","Percentage","0","Units",,,-6.8912270883,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2011","2011","PC","Percentage","0","Units",,,-5.1576454374,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2012","2012","PC","Percentage","0","Units",,,-4.9814999398,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2013","2013","PC","Percentage","0","Units",,,-4.079872993,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2014","2014","PC","Percentage","0","Units",,,-3.9006729673,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.6232419398,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2016","2016","PC","Percentage","0","Units",,,-3.6395201339,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2017","2017","PC","Percentage","0","Units",,,-2.955627748,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2018","2018","PC","Percentage","0","Units",,,-2.2878194917,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2019","2019","PC","Percentage","0","Units",,,-3.0616636393,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2020","2020","PC","Percentage","0","Units",,,-8.8985375015,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2021","2021","PC","Percentage","0","Units",,,-6.4393534506,,
"FRA","France","NLGQ","General government net lending as a percentage of GDP","A","Annual","2022","2022","PC","Percentage","0","Units",,,-5.4371682876,,
