"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,1.75,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,1.72,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,1.7,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,1.71,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,1.66,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,1.66,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,1.68,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,1.71,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,1.75,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,1.84,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,1.89,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,1.93,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,1.92,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,1.89,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,1.86,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,1.87,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.87,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.89,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.86,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,1.81,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.85,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,1.85,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.78,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.75,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.8,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,1.83,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,1.84,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.9,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.9,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.96,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.98,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.95,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.88,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.85,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.78,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.76,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.73,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.71,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.62,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.56,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.53,,
"NOR","Norway","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.48,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1960","1960","CHLD","Children","0","Units",,,6.71,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1961","1961","CHLD","Children","0","Units",,,6.65,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1962","1962","CHLD","Children","0","Units",,,6.54,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1963","1963","CHLD","Children","0","Units",,,6.39,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1964","1964","CHLD","Children","0","Units",,,6.19,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1965","1965","CHLD","Children","0","Units",,,5.96,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1966","1966","CHLD","Children","0","Units",,,5.7,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1967","1967","CHLD","Children","0","Units",,,5.42,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1968","1968","CHLD","Children","0","Units",,,5.13,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1969","1969","CHLD","Children","0","Units",,,4.85,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,4.6,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,4.37,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,4.18,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,4.02,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,3.9,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,3.8,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,3.74,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,3.69,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,3.65,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,3.62,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,3.58,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,3.55,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,3.52,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,3.5,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,3.48,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,3.46,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,3.44,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,3.41,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,3.37,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,3.32,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,3.26,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,3.19,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,3.11,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,3.03,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,2.94,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,2.85,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,2.76,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,2.66,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,2.56,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,2.46,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,2.36,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,2.28,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,2.19,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,2.12,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,2.07,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,2.02,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.98,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.95,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.92,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.9,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.89,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.87,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.85,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.84,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.82,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.81,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.79,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.77,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.75,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.74,,
"CRI","Costa Rica","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.72,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1960","1960","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1961","1961","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1962","1962","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1963","1963","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1964","1964","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1965","1965","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1966","1966","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1967","1967","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1968","1968","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1969","1969","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,2.4,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,2.41,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,2.34,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,2.22,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,2.21,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,2.18,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,2.18,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,2.14,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,2.08,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,2.05,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,1.99,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,1.98,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,1.97,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,2.1,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,2.07,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,2.08,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,2.12,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,2.11,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,2.02,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,1.98,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,2.03,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,2.01,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,1.97,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,1.74,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,1.57,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.55,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.49,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.47,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,1.46,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.46,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,1.39,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.29,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.23,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.26,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,1.27,,
